"","Taxonomic_ID","DirectSM_H4","DirectSM_H5","DirectSM_H6","DirectSM_H7","SM_H4","SM_H5","SM_H6","SM_H7","Superkingdom","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"510","280",0,0,0,0,0,0,0,0,"Bacteria",NA,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Xanthobacter","Xanthobacter autotrophicus"
"511","293",0,1,0,0,0,1,0,0,"Bacteria",NA,"Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas","Brevundimonas diminuta"
"512","297",0,166,0,0,0,2,0,0,"Bacteria",NA,"Proteobacteria","Hydrogenophilalia","Hydrogenophilales","Hydrogenophilaceae","Hydrogenophilus","Hydrogenophilus thermoluteolus"
"513","301",0,2,0,0,0,0,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas oleovorans"
"514","329",0,0,0,1,0,0,0,0,"Bacteria",NA,"Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Ralstonia","Ralstonia pickettii"
"515","339",0,3,1,0,0,2,4,7,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Xanthomonas","Xanthomonas campestris"
"516","396",0,1,0,0,0,0,0,0,"Bacteria",NA,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Rhizobium","Rhizobium phaseoli"
"517","435",0,1,0,0,0,0,1,0,"Bacteria",NA,"Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Acetobacter","Acetobacter aceti"
"518","484",0,3,0,0,0,0,0,0,"Bacteria",NA,"Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","Neisseria flavescens"
"519","488",0,24,1,0,0,4,0,20,"Bacteria",NA,"Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","Neisseria mucosa"
"520","495",0,7,0,0,0,0,0,0,"Bacteria",NA,"Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","Neisseria elongata"
"521","511",0,1,0,0,0,0,0,0,"Bacteria",NA,"Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Alcaligenes","Alcaligenes faecalis"
"522","529",0,2,1,6,0,0,0,0,"Bacteria",NA,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Brucellaceae","Ochrobactrum","Ochrobactrum anthropi"
"523","552",0,1,5,6,0,1,13,7,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Erwinia","Erwinia amylovora"
"524","554",0,1,0,0,0,0,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Enterobacterales","Pectobacteriaceae","Pectobacterium","Pectobacterium carotovorum"
"525","666",0,1,0,0,0,0,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio cholerae"
"526","727",0,1,0,0,0,0,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Haemophilus","Haemophilus influenzae"
"527","729",0,21,3,1,0,3,1,13,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Haemophilus","Haemophilus parainfluenzae"
"528","732",0,3,0,0,0,0,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Aggregatibacter","Aggregatibacter aphrophilus"
"529","827",0,2,0,0,0,0,0,0,"Bacteria",NA,"Proteobacteria","Epsilonproteobacteria","Campylobacterales","Campylobacteraceae","Campylobacter","Campylobacter ureolyticus"
"530","851",0,2,0,0,0,0,0,0,"Bacteria",NA,"Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium","Fusobacterium nucleatum"
"531","1017",0,10,1,0,0,1,0,7,"Bacteria",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","Capnocytophaga gingivalis"
"532","1019",0,5,0,0,0,1,0,0,"Bacteria",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","Capnocytophaga sputigena"
"533","1042",0,1,0,0,0,0,0,0,"Bacteria",NA,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Erythrobacter","Erythrobacter sp."
"534","1245",0,1,9,3,1,1,7,13,"Bacteria",NA,"Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Leuconostoc","Leuconostoc mesenteroides"
"535","1252",0,6,0,0,0,1,0,20,"Bacteria",NA,"Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Leuconostoc","Leuconostoc carnosum"
"536","1260",0,0,0,0,0,0,0,0,"Bacteria",NA,"Firmicutes","Tissierellia","Tissierellales","Peptoniphilaceae","Finegoldia","Finegoldia magna"
"537","1270",0,2,0,1,0,0,0,0,"Bacteria",NA,"Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Micrococcus","Micrococcus luteus"
"538","1283",0,4,2,0,0,2,0,33,"Bacteria",NA,"Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus haemolyticus"
"539","1303",0,5,0,0,0,3,0,26,"Bacteria",NA,"Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus oralis"
"540","1304",0,2,0,0,0,1,0,13,"Bacteria",NA,"Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus salivarius"
"541","1311",0,1,0,0,0,0,0,0,"Bacteria",NA,"Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus agalactiae"
"542","1313",0,4,0,0,0,0,0,0,"Bacteria",NA,"Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus pneumoniae"
"543","1314",0,1,0,0,0,0,0,0,"Bacteria",NA,"Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus pyogenes"
"544","1318",0,0,0,0,0,0,0,13,"Bacteria",NA,"Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus parasanguinis"
"545","1349",0,1,0,0,0,0,0,0,"Bacteria",NA,"Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus uberis"
"546","1363",0,4,0,0,0,1,0,0,"Bacteria",NA,"Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Lactococcus","Lactococcus garvieae"
"547","1379",0,11,0,0,0,0,0,0,"Bacteria",NA,"Firmicutes","Bacilli","Bacillales",NA,"Gemella","Gemella haemolysans"
"548","1382",0,0,0,0,0,0,0,0,"Bacteria",NA,"Actinobacteria","Coriobacteriia","Coriobacteriales","Atopobiaceae","Lancefieldella","Lancefieldella parvula"
"549","1402",0,2,0,0,0,0,0,0,"Bacteria",NA,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus licheniformis"
"550","1479",0,1,0,0,0,0,0,0,"Bacteria",NA,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus smithii"
"551","1580",0,8,1,0,0,4,5,0,"Bacteria",NA,"Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Levilactobacillus","Lactobacillus brevis"
"552","1590",0,43,3,0,2,3,11,0,"Bacteria",NA,"Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactiplantibacillus","Lactiplantibacillus plantarum"
"553","1597",0,2,0,0,0,0,0,0,"Bacteria",NA,"Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lacticaseibacillus","Lacticaseibacillus paracasei"
"554","1604",0,1,0,1,0,3,0,0,"Bacteria",NA,"Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus amylovorus"
"555","1613",0,1,1,0,0,0,0,0,"Bacteria",NA,"Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Limosilactobacillus","Limosilactobacillus fermentum"
"556","1660",0,1,3,0,0,0,0,0,"Bacteria",NA,"Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Schaalia","Schaalia odontolytica"
"557","1680",0,1,0,0,0,0,0,0,"Bacteria",NA,"Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium adolescentis"
"558","1686",0,1,0,0,0,0,0,0,"Bacteria",NA,"Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium catenulatum"
"559","1703",0,1,0,0,0,0,0,0,"Bacteria",NA,"Actinobacteria","Actinobacteria","Micrococcales","Brevibacteriaceae","Brevibacterium","Brevibacterium linens"
"560","1717",0,2,0,0,0,0,0,0,"Bacteria",NA,"Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium diphtheriae"
"561","1719",0,1,0,0,0,0,0,0,"Bacteria",NA,"Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium pseudotuberculosis"
"562","1725",0,2,0,0,0,0,0,0,"Bacteria",NA,"Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium xerosis"
"563","1727",0,0,0,0,0,0,0,0,"Bacteria",NA,"Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium variabile"
"564","1744",0,8,0,0,0,2,0,0,"Bacteria",NA,"Actinobacteria","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Propionibacterium","Propionibacterium freudenreichii"
"565","1748",0,2,0,0,0,0,0,0,"Bacteria",NA,"Actinobacteria","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Acidipropionibacterium","Acidipropionibacterium acidipropionici"
"566","1828",0,0,0,0,0,0,0,0,"Bacteria",NA,"Actinobacteria","Actinobacteria","Corynebacteriales","Nocardiaceae","Rhodococcus","Rhodococcus fascians"
"567","2702",0,1,0,0,0,0,1,0,"Bacteria",NA,"Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Gardnerella","Gardnerella vaginalis"
"568","2756",0,20,11,0,0,3,0,20,"Bacteria",NA,"Firmicutes","Bacilli","Bacillales","Listeriaceae","Brochothrix","Brochothrix thermosphacta"
"569","3444",0,6,3,3,0,2,1,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Nigella","Nigella damascena"
"570","3483",0,1,0,1,1,1,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Rosales","Cannabaceae","Cannabis","Cannabis sativa"
"571","3641",0,4,1,4,1,3,4,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Malvales","Malvaceae","Theobroma","Theobroma cacao"
"572","3702",0,1,1,1,0,0,0,7,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Brassicales","Brassicaceae","Arabidopsis","Arabidopsis thaliana"
"573","3710",0,1,0,0,0,0,0,7,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Brassicales","Brassicaceae","Brassica","Brassica nigra"
"574","3711",0,4,1,1,1,3,1,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Brassicales","Brassicaceae","Brassica","Brassica rapa"
"575","3712",0,11,2,3,1,4,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Brassicales","Brassicaceae","Brassica","Brassica oleracea"
"576","3728",0,4,1,3,0,6,3,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Brassicales","Brassicaceae","Sinapis","Sinapis alba"
"577","3816",0,1,0,0,0,1,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Abrus","Abrus precatorius"
"578","3917",0,2,0,0,0,3,1,13,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Vigna","Vigna unguiculata"
"579","4039",0,0,0,0,0,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Apiales","Apiaceae","Daucus","Daucus carota"
"580","4072",0,1,0,0,0,1,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Solanales","Solanaceae","Capsicum","Capsicum annuum"
"581","4182",0,3,1,0,0,0,1,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Pedaliaceae","Sesamum","Sesamum indicum"
"582","4232",0,14,1,1,0,9,1,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Helianthus","Helianthus annuus"
"583","4236",0,1,1,0,0,5,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Lactuca","Lactuca sativa"
"584","4265",0,0,0,0,0,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Cynara","Cynara cardunculus"
"585","4403",0,1,0,0,0,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Proteales","Platanaceae","Platanus","Platanus occidentalis"
"586","4522",0,8,3,18,0,0,1,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Lolium","Lolium perenne"
"587","4565",0,4,1,3,0,2,1,113,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Triticum","Triticum aestivum"
"588","4896",0,1,0,0,0,0,0,0,"Eukaryota","Fungi","Ascomycota","Schizosaccharomycetes","Schizosaccharomycetales","Schizosaccharomycetaceae","Schizosaccharomyces","Schizosaccharomyces pombe"
"589","4909",0,1,0,0,0,0,0,0,"Eukaryota","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Pichiaceae","Pichia","Pichia kudriavzevii"
"590","4911",0,2,1,0,0,1,0,0,"Eukaryota","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Kluyveromyces","Kluyveromyces marxianus"
"591","4920",0,1,0,0,0,0,0,0,"Eukaryota","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Debaryomycetaceae","Millerozyma","Millerozyma farinosa"
"592","5057",0,0,0,0,0,0,0,0,"Eukaryota","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus clavatus"
"593","5507",0,1,3,0,0,0,0,0,"Eukaryota","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","Fusarium oxysporum"
"594","6412",0,1,0,0,0,0,1,0,"Eukaryota","Metazoa","Annelida","Clitellata","Hirudinida","Glossiphoniidae","Helobdella","Helobdella robusta"
"595","6579",0,2,2,0,0,3,1,13,"Eukaryota","Metazoa","Mollusca","Bivalvia","Pectinoida","Pectinidae","Pecten","Pecten maximus"
"596","6945",0,1,0,0,0,0,0,0,"Eukaryota","Metazoa","Arthropoda","Arachnida","Ixodida","Ixodidae","Ixodes","Ixodes scapularis"
"597","7029",0,3,2,3,0,1,0,0,"Eukaryota","Metazoa","Arthropoda","Insecta","Hemiptera","Aphididae","Acyrthosiphon","Acyrthosiphon pisum"
"598","7038",0,1,0,0,0,0,0,0,"Eukaryota","Metazoa","Arthropoda","Insecta","Hemiptera","Aleyrodidae","Bemisia","Bemisia tabaci"
"599","7274",0,4,0,0,0,1,2,0,"Eukaryota","Metazoa","Arthropoda","Insecta","Diptera","Drosophilidae","Drosophila","Drosophila serrata"
"600","11676",0,1,0,0,0,0,0,0,"Viruses","Pararnavirae","Artverviricota","Revtraviricetes","Ortervirales","Retroviridae","Lentivirus","Human immunodeficiency virus 1"
"601","13690",0,1,0,0,0,0,0,0,"Bacteria",NA,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium","Sphingobium yanoikuyae"
"602","15368",0,1,2,268,0,2,2,99,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Brachypodium","Brachypodium distachyon"
"603","28035",0,2,0,0,0,1,1,0,"Bacteria",NA,"Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus lugdunensis"
"604","28037",0,10,0,0,0,1,0,13,"Bacteria",NA,"Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus mitis"
"605","28038",0,1,0,0,0,1,0,0,"Bacteria",NA,"Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus curvatus"
"606","28090",0,2,2,0,1,2,2,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","Acinetobacter lwoffii"
"607","28131",0,4,0,0,0,0,1,0,"Bacteria",NA,"Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella intermedia"
"608","28132",0,1,0,0,0,1,0,0,"Bacteria",NA,"Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella melaninogenica"
"609","28189",0,1,0,0,0,0,0,0,"Bacteria",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","Capnocytophaga cynodegmi"
"610","28448",0,2,0,0,0,0,1,0,"Bacteria",NA,"Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Komagataeibacter","Komagataeibacter xylinus"
"611","28449",0,5,0,0,0,4,0,0,"Bacteria",NA,"Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","Neisseria subflava"
"612","28546",0,1,0,0,0,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Brassicales","Resedaceae","Reseda","Reseda alba"
"613","29176",0,0,0,0,0,0,0,0,"Eukaryota",NA,"Apicomplexa","Conoidasida","Eucoccidiorida","Sarcocystidae","Neospora","Neospora caninum"
"614","29382",0,3,1,0,0,0,1,0,"Bacteria",NA,"Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus cohnii"
"615","29385",0,1,0,0,0,0,0,0,"Bacteria",NA,"Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus saprophyticus"
"616","29394",0,8,1,0,0,1,0,0,"Bacteria",NA,"Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Dolosigranulum","Dolosigranulum pigrum"
"617","29549",0,1,0,0,0,0,0,0,"Bacteria",NA,"Bacteroidetes",NA,"Bacteroidetes Order II. Incertae sedis","Rhodothermaceae","Rhodothermus","Rhodothermus marinus"
"618","29664",0,1,0,16,0,0,1,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Brachypodium","Brachypodium sylvaticum"
"619","33010",0,22,0,0,0,2,0,7,"Bacteria",NA,"Actinobacteria","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Cutibacterium","Cutibacterium avidum"
"620","33034",0,1,0,0,0,0,0,0,"Bacteria",NA,"Firmicutes","Tissierellia","Tissierellales","Peptoniphilaceae","Anaerococcus","Anaerococcus prevotii"
"621","33050",0,4,0,0,0,0,0,0,"Bacteria",NA,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingopyxis","Sphingopyxis macrogoltabida"
"622","33128",0,7,1,10,0,37,1,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Ranunculales","Papaveraceae","Papaver","Papaver rhoeas"
"623","33934",0,2,0,0,0,0,0,0,"Bacteria",NA,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Anoxybacillus","Anoxybacillus flavithermus"
"624","33962",0,3,0,0,1,0,0,46,"Bacteria",NA,"Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lentilactobacillus","Lactobacillus kefiri"
"625","33964",0,1,11,12,0,0,17,13,"Bacteria",NA,"Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Leuconostoc","Leuconostoc citreum"
"626","34062",0,26,5,7,2,3,15,179,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Moraxella","Moraxella osloensis"
"627","34284",0,2,1,1,1,3,2,20,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Malvales","Malvaceae","Gossypium","Gossypium turneri"
"628","34373",0,0,0,0,0,0,0,0,"Eukaryota","Fungi","Ascomycota","Leotiomycetes","Erysiphales","Erysiphaceae","Blumeria","Blumeria graminis"
"629","35884",0,1,1,0,0,1,1,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Solanales","Convolvulaceae","Ipomoea","Ipomoea trifida"
"630","35885",0,2,0,1,0,1,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Solanales","Convolvulaceae","Ipomoea","Ipomoea triloba"
"631","35886",0,7,1,0,0,0,1,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Solanales","Convolvulaceae","Cuscuta","Cuscuta gronovii"
"632","36911",0,1,0,0,0,0,0,0,"Eukaryota","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Metschnikowiaceae","Clavispora","Clavispora lusitaniae"
"633","37636",0,0,0,0,0,0,0,0,"Bacteria",NA,"Deinococcus-Thermus","Deinococci","Thermales","Thermaceae","Thermus","Thermus scotoductus"
"634","37682",0,0,0,0,0,0,0,13,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Aegilops","Aegilops tauschii"
"635","38289",0,4,0,0,0,1,0,0,"Bacteria",NA,"Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium jeikeium"
"636","38942",0,6,8,3,0,1,4,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","Quercus robur"
"637","39777",0,2,0,0,0,1,0,0,"Bacteria",NA,"Firmicutes","Negativicutes","Veillonellales","Veillonellaceae","Veillonella","Veillonella atypica"
"638","39950",0,1,0,0,0,0,0,0,"Bacteria",NA,"Firmicutes","Negativicutes","Veillonellales","Veillonellaceae","Dialister","Dialister pneumosintes"
"639","40215",0,3,1,0,1,2,2,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","Acinetobacter junii"
"640","40247",0,1,0,0,0,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Dasypyrum","Dasypyrum villosum"
"641","40559",0,1,1,0,0,0,1,0,"Eukaryota","Fungi","Ascomycota","Leotiomycetes","Helotiales","Sclerotiniaceae","Botrytis","Botrytis cinerea"
"642","41413",0,0,0,0,0,0,0,0,"Eukaryota","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus glaucus"
"643","41568",0,1,0,0,0,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Chrysanthemum","Chrysanthemum x morifolium"
"644","43675",0,26,1,0,0,8,0,53,"Bacteria",NA,"Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Rothia","Rothia mucilaginosa"
"645","43768",0,4,1,0,0,1,0,66,"Bacteria",NA,"Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium matruchotii"
"646","43990",0,45,2,0,0,6,1,33,"Bacteria",NA,"Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium segmentosum"
"647","45634",0,1,0,0,0,0,0,0,"Bacteria",NA,"Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus cristatus"
"648","45972",0,1,0,0,0,1,0,0,"Bacteria",NA,"Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus pasteuri"
"649","47671",0,1,0,0,0,1,1,20,"Bacteria",NA,"Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Lautropia","Lautropia mirabilis"
"650","47878",0,3,0,4,0,1,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas azotoformans"
"651","47884",0,2,0,0,0,0,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas taetrolens"
"652","48935",0,1,0,0,0,0,0,0,"Bacteria",NA,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium","Novosphingobium aromaticivorans"
"653","49698",0,1,0,0,0,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Asparagales","Asphodelaceae","Asphodelus","Asphodelus aestivus"
"654","50518",0,1,0,0,0,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Alismatales","Araceae","Landoltia","Landoltia punctata"
"655","51240",0,34,1,0,0,4,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Fagales","Juglandaceae","Juglans","Juglans regia"
"656","51430",0,1,0,0,0,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Asparagales","Amaryllidaceae","Allium","Allium subhirsutum"
"657","52022",0,7,0,0,0,0,0,0,"Bacteria",NA,"Deinococcus-Thermus","Deinococci","Thermales","Thermaceae","Meiothermus","Meiothermus silvanus"
"658","54005",0,11,1,0,0,1,0,7,"Bacteria",NA,"Firmicutes","Tissierellia","Tissierellales","Peptoniphilaceae","Peptoniphilus","Peptoniphilus harei"
"659","54571",0,1,0,0,0,0,0,0,"Bacteria",NA,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces venezuelae"
"660","56956",0,1,0,0,0,0,0,0,"Bacteria",NA,"Deinococcus-Thermus","Deinococci","Thermales","Thermaceae","Thermus","Thermus brockianus"
"661","57918",0,0,0,0,0,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Rosales","Rosaceae","Fragaria","Fragaria vesca"
"662","61648",0,2,1,1,1,4,2,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Kluyvera","Kluyvera intermedia"
"663","63068",0,2,1,4,0,2,1,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Rosales","Ulmaceae","Hemiptelea","Hemiptelea davidii"
"664","63345",0,1,0,0,0,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Ranunculales","Berberidaceae","Achlys","Achlys triphylla"
"665","63459",0,2,1,0,0,2,1,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Caryophyllales","Chenopodiaceae","Chenopodium","Chenopodium quinoa"
"666","65959",0,7,2,0,0,1,6,0,"Bacteria",NA,"Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Acetobacter","Acetobacter pomorum"
"667","66807",0,7,0,1,0,4,0,13,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Medicago","Medicago arborea"
"668","69665",0,4,0,0,0,0,0,0,"Bacteria",NA,"Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacter","Caulobacter sp. FWC26"
"669","71354",0,1,0,0,0,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Brassicales","Brassicaceae","Hirschfeldia","Hirschfeldia incana"
"670","71999",0,1,0,0,0,0,0,0,"Bacteria",NA,"Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Kocuria","Kocuria palustris"
