# Gene Family	DSM_H4_Abundance-RPKs	DSM_H5_Abundance-RPKs	DSM_H6_Abundance-RPKs	DSM_H7_Abundance-RPKs	SM_H4_Abundance-RPKs	SM_H5_Abundance-RPKs	SM_H6_Abundance-RPKs	SM_H7_Abundance-RPKs
GO:0005694: [CC] chromosome	365.355	572.399	872.596	343.234	2560.161	1249.44	1806.352	8.76
GO:0005727: [CC] extrachromosomal circular DNA	48.048	32.409	51.605	44.84	370.071	19.144	37.429	0.0
GO:0005737: [CC] cytoplasm	12107.603	20107.697	28860.875	10714.595	90898.393	41732.082	57886.198	134.918
GO:0005829: [CC] cytosol	81.719	97.605	191.169	59.863	1048.182	259.442	413.381	0.0
GO:0005839: [CC] proteasome core complex	0.0	0.0	0.0	0.0	71.262	12.862	0.0	0.0
GO:0005840: [CC] ribosome	5895.262	9960.548	12164.961	3810.892	39256.406	14512.526	22524.003	505.227
GO:0005886: [CC] plasma membrane	4375.068	6100.546	9783.597	3452.0	35771.516	15391.413	19378.561	4.773
GO:0005887: [CC] integral component of plasma membrane	328.852	455.75	829.4	282.965	3918.92	1624.443	1665.21	0.0
GO:0005940: [CC] septin ring	35.813	53.155	95.162	30.335	336.343	162.85	165.491	0.0
GO:0005960: [CC] glycine cleavage complex	0.0	0.0	0.0	0.0	39.298	0.0	0.0	0.0
GO:0005971: [CC] ribonucleoside-diphosphate reductase complex	45.591	61.765	133.842	39.198	385.595	192.728	210.592	0.0
GO:0005975: [BP] carbohydrate metabolic process	744.949	1257.706	1672.338	637.374	6363.728	3181.669	3463.807	0.0
GO:0005985: [BP] sucrose metabolic process	60.566	97.618	127.847	38.206	379.932	174.089	319.566	0.0
GO:0005991: [BP] trehalose metabolic process	0.0	0.0	0.0	0.0	7.366	21.397	0.0	0.0
GO:0005992: [BP] trehalose biosynthetic process	0.0	0.0	0.0	0.0	20.966	0.0	0.0	0.0
GO:0005993: [BP] trehalose catabolic process	0.0	0.0	0.0	0.0	0.0	24.287	0.0	0.0
GO:0005997: [BP] xylulose metabolic process	0.0	0.0	0.0	0.0	0.0	9.174	0.0	0.0
GO:0006002: [BP] fructose 6-phosphate metabolic process	0.0	0.0	0.0	0.0	8.194	0.0	0.0	0.0
GO:0006006: [BP] glucose metabolic process	170.068	256.678	374.412	134.573	862.532	501.164	817.77	0.0
GO:0006007: [BP] glucose catabolic process	0.0	0.0	19.612	0.0	34.51	14.767	12.689	0.0
GO:0006011: [BP] UDP-glucose metabolic process	63.012	89.088	125.582	61.258	449.532	198.4	222.593	0.0
GO:0006012: [BP] galactose metabolic process	84.866	131.387	151.257	38.604	444.736	174.223	279.346	0.0
GO:0006015: [BP] 5-phosphoribose 1-diphosphate biosynthetic process	72.973	137.91	196.534	75.887	539.931	304.62	471.058	0.0
GO:0006032: [BP] chitin catabolic process	0.0	0.0	0.0	0.0	74.189	0.0	0.0	0.0
GO:0006040: [BP] amino sugar metabolic process	0.0	6.318	0.0	0.0	20.588	19.778	7.366	0.0
GO:0006044: [BP] N-acetylglucosamine metabolic process	0.0	0.0	0.0	0.0	24.674	33.021	0.0	0.0
GO:0006048: [BP] UDP-N-acetylglucosamine biosynthetic process	68.116	126.834	172.0	54.027	450.996	246.927	352.203	0.0
GO:0006066: [BP] alcohol metabolic process	0.0	0.0	0.0	0.0	8.12	10.628	0.0	0.0
GO:0006069: [BP] ethanol oxidation	7.365	4.225	33.382	0.0	53.129	4.192	0.0	0.0
GO:0006071: [BP] glycerol metabolic process	41.022	82.386	110.73	40.702	402.467	215.411	203.976	0.0
GO:0006072: [BP] glycerol-3-phosphate metabolic process	40.245	70.501	88.572	31.818	346.635	142.865	197.565	0.0
GO:0006081: [BP] cellular aldehyde metabolic process	0.0	0.0	0.0	0.0	30.375	0.0	0.0	0.0
GO:0006082: [BP] organic acid metabolic process	63.473	78.782	118.672	39.46	345.907	201.689	206.724	0.0
GO:0006084: [BP] acetyl-CoA metabolic process	0.0	4.315	0.0	0.0	16.652	30.747	0.0	0.0
GO:0006085: [BP] acetyl-CoA biosynthetic process	63.473	78.782	118.672	39.46	361.963	207.197	206.724	0.0
GO:0006086: [BP] acetyl-CoA biosynthetic process from pyruvate	8.188	7.304	5.526	0.0	12.859	20.355	13.62	0.0
GO:0006090: [BP] pyruvate metabolic process	0.0	10.967	8.453	0.0	26.091	8.183	10.685	0.0
GO:0006091: [BP] generation of precursor metabolites and energy	0.0	0.0	0.0	0.0	31.177	0.0	0.0	0.0
GO:0006094: [BP] gluconeogenesis	269.577	539.539	709.772	275.649	1786.2	930.838	1457.6	0.0
GO:0006096: [BP] glycolytic process	591.424	944.346	1445.326	517.538	3599.212	1752.872	2906.651	0.0
GO:0006097: [BP] glyoxylate cycle	0.0	0.0	29.24	0.0	63.07	8.968	15.656	0.0
GO:0006098: [BP] pentose-phosphate shunt	289.018	416.11	597.005	191.149	1409.922	828.25	1235.042	0.0
GO:0006099: [BP] tricarboxylic acid cycle	238.417	395.942	746.665	168.795	1874.634	639.156	1196.288	5.858
GO:0006106: [BP] fumarate metabolic process	70.751	93.586	124.665	47.831	327.527	106.695	242.149	0.0
GO:0006107: [BP] oxaloacetate metabolic process	70.475	103.447	171.862	39.804	401.306	222.018	345.315	5.858
GO:0006108: [BP] malate metabolic process	0.0	0.0	24.918	0.0	39.925	0.0	11.018	0.0
GO:0006109: [BP] regulation of carbohydrate metabolic process	95.999	100.251	145.274	52.995	418.068	213.888	309.376	0.0
GO:0006139: [BP] nucleobase-containing compound metabolic process	48.184	109.347	148.609	60.361	419.293	201.58	291.63	0.0
GO:0006144: [BP] purine nucleobase metabolic process	0.0	0.0	0.0	0.0	62.167	0.0	0.0	0.0
GO:0006146: [BP] adenine catabolic process	41.533	70.692	125.102	34.104	254.333	150.626	253.559	0.0
GO:0006147: [BP] guanine catabolic process	0.0	0.0	11.625	0.0	32.008	0.0	0.0	0.0
GO:0006163: [BP] purine nucleotide metabolic process	87.273	141.039	167.169	60.589	439.463	183.529	419.557	9.531
GO:0006164: [BP] purine nucleotide biosynthetic process	47.492	78.319	100.843	37.68	410.607	190.484	225.134	0.0
GO:0006166: [BP] purine ribonucleoside salvage	182.078	298.436	441.404	191.6	1442.781	641.82	978.311	11.86
GO:0006168: [BP] adenine salvage	88.674	132.591	160.475	80.585	411.328	180.615	438.437	11.86
GO:0006171: [BP] cAMP biosynthetic process	54.829	99.688	110.334	38.122	355.254	249.204	203.096	0.0
GO:0006177: [BP] GMP biosynthetic process	67.607	103.442	174.158	51.255	560.38	241.676	317.53	0.0
GO:0006183: [BP] GTP biosynthetic process	0.0	0.0	47.34	0.0	126.193	19.103	31.066	0.0
GO:0006189: [BP] 'de novo' IMP biosynthetic process	822.136	1784.945	2561.833	741.504	4996.354	2608.944	4959.022	0.0
GO:0006198: [BP] cAMP catabolic process	0.0	0.0	0.0	0.0	10.402	0.0	0.0	0.0
GO:0006203: [BP] dGTP catabolic process	0.0	0.0	0.0	0.0	26.346	8.232	0.0	0.0
GO:0006207: [BP] 'de novo' pyrimidine nucleobase biosynthetic process	290.388	543.476	738.309	220.569	1553.817	730.608	1466.003	0.0
GO:0006212: [BP] uracil catabolic process	0.0	0.0	0.0	0.0	5.718	0.0	0.0	0.0
GO:0006220: [BP] pyrimidine nucleotide metabolic process	78.963	219.004	254.011	126.97	827.461	399.686	511.161	0.0
GO:0006221: [BP] pyrimidine nucleotide biosynthetic process	0.0	4.38	15.191	6.895	69.594	0.0	21.276	0.0
GO:0006223: [BP] uracil salvage	77.475	133.032	144.544	59.808	425.401	184.378	387.539	0.0
GO:0006226: [BP] dUMP biosynthetic process	0.0	0.0	6.042	6.328	140.421	10.912	17.539	0.0
GO:0006228: [BP] UTP biosynthetic process	0.0	0.0	47.34	0.0	126.193	19.103	31.066	0.0
GO:0006229: [BP] dUTP biosynthetic process	0.0	0.0	0.0	0.0	56.654	0.0	0.0	0.0
GO:0006231: [BP] dTMP biosynthetic process	55.507	50.735	107.449	39.634	370.024	162.934	192.594	0.0
GO:0006233: [BP] dTDP biosynthetic process	48.813	124.876	113.44	42.669	461.599	248.321	317.578	0.0
GO:0006235: [BP] dTTP biosynthetic process	104.321	175.611	220.889	82.302	831.623	411.255	510.172	0.0
GO:0006241: [BP] CTP biosynthetic process	0.0	0.0	47.34	0.0	126.193	19.103	31.066	0.0
GO:0006259: [BP] DNA metabolic process	0.0	0.0	6.315	0.0	79.213	0.0	0.0	0.0
GO:0006260: [BP] DNA replication	1164.266	1730.938	2758.056	884.989	8050.388	3678.317	5064.548	12.553
GO:0006261: [BP] DNA-dependent DNA replication	267.604	402.425	622.672	256.854	1741.117	912.924	1311.336	8.76
GO:0006265: [BP] DNA topological change	328.816	511.531	794.923	310.879	2240.647	1113.078	1664.569	8.76
GO:0006268: [BP] DNA unwinding involved in DNA replication	110.014	192.342	230.41	103.335	761.51	381.455	505.393	0.0
GO:0006269: [BP] DNA replication, synthesis of RNA primer	163.454	279.667	296.912	130.384	857.497	465.71	724.486	0.0
GO:0006270: [BP] DNA replication initiation	121.908	115.548	231.212	118.412	932.572	311.303	361.516	0.0
GO:0006275: [BP] regulation of DNA replication	73.86	83.139	171.713	64.258	549.123	271.214	305.916	0.0
GO:0006276: [BP] plasmid maintenance	0.0	0.0	0.0	0.0	85.981	0.0	0.0	0.0
GO:0006281: [BP] DNA repair	1093.784	1786.896	2701.895	982.703	7575.706	3566.803	5065.502	12.553
GO:0006282: [BP] regulation of DNA repair	54.095	73.754	164.51	51.878	386.777	162.347	240.896	0.0
GO:0006284: [BP] base-excision repair	149.121	238.982	303.678	175.959	1287.837	584.102	531.317	0.0
GO:0006289: [BP] nucleotide-excision repair	174.862	292.86	454.848	135.299	1430.207	752.538	904.061	0.0
GO:0006298: [BP] mismatch repair	121.024	218.395	318.587	115.55	1006.419	484.441	618.979	0.0
GO:0006304: [BP] DNA modification	7.519	10.007	16.406	0.0	136.563	40.33	24.054	0.0
GO:0006306: [BP] DNA methylation	48.157	64.594	112.979	49.237	467.26	220.587	159.247	0.0
GO:0006307: [BP] DNA dealkylation involved in DNA repair	0.0	0.0	16.401	0.0	19.655	16.947	0.0	0.0
GO:0006308: [BP] DNA catabolic process	47.504	94.589	323.611	62.916	1565.461	424.911	524.207	7.299
GO:0006310: [BP] DNA recombination	594.213	933.932	1498.375	571.705	4999.292	2060.214	2823.885	12.553
GO:0006313: [BP] transposition, DNA-mediated	664.424	1201.123	1316.777	2413.044	25775.255	1533.844	919.385	40.185
GO:0006323: [BP] DNA packaging	16.212	21.118	64.441	31.056	161.245	91.758	117.254	0.0
GO:0006351: [BP] transcription, DNA-templated	336.422	494.218	952.097	830.48	4653.062	1598.44	1756.639	0.0
GO:0006352: [BP] DNA-templated transcription, initiation	54.371	73.938	176.302	66.697	761.568	313.112	313.764	0.0
GO:0006353: [BP] DNA-templated transcription, termination	172.981	344.26	448.448	190.529	1819.249	902.438	971.214	0.0
GO:0006354: [BP] DNA-templated transcription, elongation	61.956	103.473	110.059	51.851	545.948	255.007	302.929	0.0
GO:0006355: [BP] regulation of transcription, DNA-templated	1343.512	2813.323	4115.84	1418.478	12618.024	5381.491	8109.539	0.0
GO:0006364: [BP] rRNA processing	432.456	538.762	800.385	285.997	2978.214	1426.913	1872.622	0.0
GO:0006378: [BP] mRNA polyadenylation	0.0	0.0	6.757	0.0	45.916	11.105	0.0	0.0
GO:0006396: [BP] RNA processing	117.487	249.204	435.6	99.763	1205.544	584.005	860.078	0.0
GO:0006397: [BP] mRNA processing	48.097	60.53	111.17	38.709	462.079	178.028	195.04	0.0
GO:0006400: [BP] tRNA modification	216.392	337.422	483.403	186.528	1314.489	718.518	1031.221	0.0
GO:0006401: [BP] RNA catabolic process	176.341	234.922	334.629	134.847	1190.334	592.205	759.757	0.0
GO:0006402: [BP] mRNA catabolic process	131.868	222.019	282.185	94.185	859.402	330.157	549.587	0.0
GO:0006412: [BP] translation	7693.349	14166.638	17688.944	5475.411	50382.776	19607.571	31615.453	615.513
GO:0006415: [BP] translational termination	74.24	75.122	149.986	64.291	394.511	220.496	263.289	0.0
GO:0006417: [BP] regulation of translation	71.014	138.335	230.829	62.638	665.85	251.923	540.47	5.289
GO:0006418: [BP] tRNA aminoacylation for protein translation	0.0	8.285	38.158	0.0	13.528	39.226	29.942	0.0
GO:0006419: [BP] alanyl-tRNA aminoacylation	58.043	91.357	145.355	42.0	375.72	193.258	256.443	0.0
GO:0006420: [BP] arginyl-tRNA aminoacylation	34.422	63.18	139.213	45.006	419.541	224.977	242.792	0.0
GO:0006421: [BP] asparaginyl-tRNA aminoacylation	55.998	110.764	124.825	37.101	395.956	225.694	290.626	0.0
GO:0006422: [BP] aspartyl-tRNA aminoacylation	73.825	116.744	122.624	47.138	394.278	201.45	269.49	0.0
GO:0006423: [BP] cysteinyl-tRNA aminoacylation	63.803	91.779	129.669	62.283	423.214	185.683	255.132	0.0
GO:0006424: [BP] glutamyl-tRNA aminoacylation	62.68	105.062	158.76	57.784	442.076	213.449	314.362	0.0
GO:0006425: [BP] glutaminyl-tRNA aminoacylation	0.0	0.0	0.0	0.0	48.013	0.0	0.0	0.0
GO:0006426: [BP] glycyl-tRNA aminoacylation	105.872	164.555	225.755	87.904	789.558	373.944	443.636	6.433
GO:0006427: [BP] histidyl-tRNA aminoacylation	64.615	58.909	107.205	51.332	346.354	184.624	204.154	0.0
GO:0006428: [BP] isoleucyl-tRNA aminoacylation	51.611	82.651	137.024	38.577	439.828	192.278	275.409	0.0
GO:0006429: [BP] leucyl-tRNA aminoacylation	53.49	72.875	83.446	44.301	383.842	180.166	256.284	0.0
GO:0006430: [BP] lysyl-tRNA aminoacylation	56.644	100.605	142.53	72.57	504.725	235.595	324.163	0.0
GO:0006431: [BP] methionyl-tRNA aminoacylation	67.441	113.408	166.027	36.418	437.809	228.005	302.444	0.0
GO:0006432: [BP] phenylalanyl-tRNA aminoacylation	98.17	180.747	246.274	69.809	772.957	362.253	436.256	0.0
GO:0006433: [BP] prolyl-tRNA aminoacylation	67.894	81.107	152.767	58.625	390.391	201.384	264.586	0.0
GO:0006434: [BP] seryl-tRNA aminoacylation	76.823	102.999	161.973	64.7	377.435	222.28	341.119	0.0
GO:0006435: [BP] threonyl-tRNA aminoacylation	48.596	88.217	105.645	39.507	382.449	183.785	244.09	0.0
GO:0006436: [BP] tryptophanyl-tRNA aminoacylation	67.263	86.512	163.26	54.81	413.489	242.647	325.298	0.0
GO:0006437: [BP] tyrosyl-tRNA aminoacylation	45.909	98.143	161.97	49.276	439.513	213.024	295.488	0.0
GO:0006438: [BP] valyl-tRNA aminoacylation	103.887	140.278	267.74	93.533	741.893	342.742	480.739	0.0
GO:0006449: [BP] regulation of translational termination	52.442	89.16	161.805	59.372	394.71	183.083	287.702	0.0
GO:0006450: [BP] regulation of translational fidelity	61.396	53.701	135.02	70.598	622.109	303.741	242.025	0.0
GO:0006457: [BP] protein folding	645.21	1062.666	1483.95	583.735	4757.741	1984.973	2844.733	0.0
GO:0006464: [BP] cellular protein modification process	44.509	72.216	91.748	41.187	387.875	155.298	256.937	0.0
GO:0006465: [BP] signal peptide processing	0.0	0.0	0.0	0.0	8.896	8.838	0.0	0.0
GO:0006470: [BP] protein dephosphorylation	51.266	99.035	96.472	35.403	325.833	192.176	184.504	0.0
GO:0006474: [BP] N-terminal protein amino acid acetylation	49.823	99.049	112.505	42.769	402.866	177.03	260.65	0.0
GO:0006486: [BP] protein glycosylation	0.0	0.0	0.0	0.0	0.0	4.376	0.0	0.0
GO:0006508: [BP] proteolysis	0.0	0.0	0.0	0.0	86.398	9.172	0.0	0.0
GO:0006515: [BP] misfolded or incompletely synthesized protein catabolic process	0.0	0.0	0.0	0.0	55.119	24.248	0.0	0.0
GO:0006518: [BP] peptide metabolic process	0.0	0.0	0.0	0.0	8.896	0.0	0.0	0.0
GO:0006520: [BP] cellular amino acid metabolic process	150.626	229.636	415.226	101.869	1028.214	401.601	691.183	0.0
GO:0006523: [BP] alanine biosynthetic process	0.0	0.0	0.0	0.0	30.526	0.0	0.0	0.0
GO:0006525: [BP] arginine metabolic process	10.147	9.048	43.033	25.499	36.596	53.594	99.635	0.0
GO:0006526: [BP] arginine biosynthetic process	291.866	469.511	790.902	284.256	1985.511	1056.271	1644.535	0.0
GO:0006527: [BP] arginine catabolic process	38.49	69.911	84.406	31.544	322.091	175.147	232.264	0.0
GO:0006528: [BP] asparagine metabolic process	0.0	4.619	8.62	0.0	12.173	5.039	12.457	0.0
GO:0006529: [BP] asparagine biosynthetic process	48.275	78.851	117.954	44.838	408.878	218.206	203.639	0.0
GO:0006531: [BP] aspartate metabolic process	0.0	0.0	7.537	0.0	59.386	0.0	0.0	0.0
GO:0006534: [BP] cysteine metabolic process	109.867	196.218	241.07	100.502	409.744	222.539	505.094	0.0
GO:0006535: [BP] cysteine biosynthetic process from serine	0.0	12.603	0.0	12.203	94.056	37.364	20.413	0.0
GO:0006537: [BP] glutamate biosynthetic process	8.02	9.315	32.352	0.0	117.678	40.625	33.955	0.0
GO:0006541: [BP] glutamine metabolic process	581.093	1011.597	1657.81	493.957	3807.898	2025.689	3037.205	0.0
GO:0006542: [BP] glutamine biosynthetic process	45.925	74.449	119.427	34.412	448.996	199.803	236.662	0.0
GO:0006545: [BP] glycine biosynthetic process	43.598	50.846	110.927	42.801	556.117	209.278	164.348	0.0
GO:0006546: [BP] glycine catabolic process	0.0	0.0	0.0	0.0	0.0	0.0	15.72	0.0
GO:0006555: [BP] methionine metabolic process	97.046	173.349	259.692	91.816	867.97	330.078	588.937	0.0
GO:0006556: [BP] S-adenosylmethionine biosynthetic process	46.153	81.118	103.249	51.065	399.767	198.347	209.415	0.0
GO:0006557: [BP] S-adenosylmethioninamine biosynthetic process	0.0	10.972	24.917	0.0	51.884	9.268	32.164	0.0
GO:0006561: [BP] proline biosynthetic process	0.0	0.0	0.0	0.0	14.659	0.0	8.793	0.0
GO:0006564: [BP] L-serine biosynthetic process	72.408	52.941	133.817	52.474	409.498	176.292	260.33	0.0
GO:0006568: [BP] tryptophan metabolic process	0.0	0.0	0.0	0.0	8.696	0.0	0.0	0.0
GO:0006571: [BP] tyrosine biosynthetic process	0.0	6.88	0.0	0.0	58.733	44.988	37.783	0.0
GO:0006596: [BP] polyamine biosynthetic process	0.0	0.0	0.0	0.0	0.0	0.0	8.877	0.0
GO:0006605: [BP] protein targeting	283.624	231.254	587.436	136.333	2143.425	696.169	883.635	0.0
GO:0006614: [BP] SRP-dependent cotranslational protein targeting to membrane	101.534	151.973	257.813	114.566	755.104	342.266	455.071	0.0
GO:0006629: [BP] lipid metabolic process	135.867	246.845	312.09	137.52	1320.799	546.725	691.491	0.0
GO:0006631: [BP] fatty acid metabolic process	0.0	0.0	0.0	0.0	9.947	14.625	0.0	0.0
GO:0006633: [BP] fatty acid biosynthetic process	719.63	1161.607	1775.602	662.311	4420.474	2255.381	3485.734	4.915
GO:0006635: [BP] fatty acid beta-oxidation	0.0	0.0	0.0	0.0	17.967	0.0	0.0	0.0
GO:0006636: [BP] unsaturated fatty acid biosynthetic process	0.0	0.0	0.0	0.0	26.004	0.0	0.0	0.0
GO:0006637: [BP] acyl-CoA metabolic process	0.0	0.0	0.0	0.0	16.433	0.0	0.0	0.0
GO:0006646: [BP] phosphatidylethanolamine biosynthetic process	0.0	0.0	11.216	22.099	33.032	15.157	12.886	0.0
GO:0006650: [BP] glycerophospholipid metabolic process	39.625	101.398	120.039	57.207	432.557	196.69	295.511	0.0
GO:0006654: [BP] phosphatidic acid biosynthetic process	0.0	0.0	0.0	0.0	45.517	22.189	0.0	0.0
GO:0006655: [BP] phosphatidylglycerol biosynthetic process	5.878	0.0	0.0	0.0	32.877	0.0	0.0	0.0
GO:0006662: [BP] glycerol ether metabolic process	273.441	297.015	521.798	174.714	1189.296	926.657	1192.471	9.133
GO:0006696: [BP] ergosterol biosynthetic process	0.0	0.0	0.0	0.0	0.0	0.0	10.511	0.0
GO:0006725: [BP] cellular aromatic compound metabolic process	67.145	279.861	265.667	204.714	986.084	1437.194	467.735	0.0
GO:0006730: [BP] one-carbon metabolic process	89.751	138.832	235.503	93.866	1081.215	431.332	432.59	22.413
GO:0006739: [BP] NADP metabolic process	0.0	0.0	0.0	0.0	27.154	0.0	0.0	0.0
GO:0006741: [BP] NADP biosynthetic process	74.113	83.787	148.921	62.438	367.088	189.012	294.373	0.0
GO:0006742: [BP] NADP catabolic process	0.0	0.0	0.0	0.0	4.629	0.0	0.0	0.0
GO:0006744: [BP] ubiquinone biosynthetic process	7.374	0.0	32.359	6.472	354.358	104.639	33.258	0.0
GO:0006747: [BP] FAD biosynthetic process	48.691	73.681	125.955	18.529	350.282	175.828	209.158	0.0
GO:0006749: [BP] glutathione metabolic process	96.244	138.888	216.738	93.564	463.633	235.596	475.353	0.0
GO:0006750: [BP] glutathione biosynthetic process	0.0	0.0	0.0	0.0	31.046	7.798	4.193	0.0
GO:0006751: [BP] glutathione catabolic process	0.0	0.0	9.429	8.819	12.883	24.462	25.324	0.0
GO:0006772: [BP] thiamine metabolic process	24.839	0.0	34.287	0.0	155.419	72.736	111.618	0.0
GO:0006777: [BP] Mo-molybdopterin cofactor biosynthetic process	0.0	6.702	0.0	0.0	29.089	116.021	4.653	0.0
GO:0006779: [BP] porphyrin-containing compound biosynthetic process	0.0	0.0	8.124	0.0	42.249	26.086	38.303	0.0
GO:0006782: [BP] protoporphyrinogen IX biosynthetic process	19.425	32.456	42.438	0.0	316.509	105.995	69.024	0.0
GO:0006783: [BP] heme biosynthetic process	0.0	8.053	9.031	10.982	38.011	22.253	26.598	0.0
GO:0006790: [BP] sulfur compound metabolic process	4.863	4.65	12.028	0.0	27.093	0.0	0.0	0.0
GO:0006793: [BP] phosphorus metabolic process	0.0	0.0	0.0	0.0	36.795	0.0	10.251	0.0
GO:0006796: [BP] phosphate-containing compound metabolic process	0.0	22.566	44.884	15.308	113.807	22.26	19.216	0.0
GO:0006799: [BP] polyphosphate biosynthetic process	25.539	15.839	21.952	0.0	317.324	68.88	34.333	0.0
GO:0006807: [BP] nitrogen compound metabolic process	0.0	0.0	10.97	0.0	117.823	13.553	0.0	0.0
GO:0006808: [BP] regulation of nitrogen utilization	0.0	0.0	26.492	0.0	199.224	35.636	42.176	0.0
GO:0006811: [BP] ion transport	0.0	8.227	38.761	16.389	144.822	21.179	59.732	0.0
GO:0006813: [BP] potassium ion transport	59.157	89.347	124.231	51.081	373.993	187.102	200.696	0.0
GO:0006814: [BP] sodium ion transport	0.0	0.0	0.0	0.0	55.285	11.72	0.0	0.0
GO:0006817: [BP] phosphate ion transport	140.473	172.272	270.796	79.458	1072.406	415.757	564.034	0.0
GO:0006825: [BP] copper ion transport	0.0	0.0	0.0	0.0	6.452	0.0	0.0	0.0
GO:0006826: [BP] iron ion transport	0.0	0.0	0.0	0.0	55.453	17.233	18.464	0.0
GO:0006829: [BP] zinc II ion transport	0.0	0.0	0.0	0.0	24.791	14.087	0.0	0.0
GO:0006835: [BP] dicarboxylic acid transport	0.0	0.0	0.0	0.0	20.942	0.0	0.0	0.0
GO:0006855: [BP] drug transmembrane transport	0.0	8.998	9.238	0.0	39.983	22.71	22.493	0.0
GO:0006857: [BP] oligopeptide transport	23.386	37.733	61.386	17.544	209.685	117.122	90.713	0.0
GO:0006865: [BP] amino acid transport	322.826	520.557	763.339	309.685	2275.813	1010.982	1581.543	0.0
GO:0006878: [BP] cellular copper ion homeostasis	0.0	0.0	12.357	0.0	24.767	5.107	12.303	0.0
GO:0006879: [BP] cellular iron ion homeostasis	0.0	16.912	0.0	0.0	101.464	30.577	28.921	0.0
GO:0006885: [BP] regulation of pH	0.0	6.547	0.0	0.0	12.441	0.0	22.33	0.0
GO:0006935: [BP] chemotaxis	8.221	5.826	23.748	9.715	259.023	81.181	62.32	0.0
GO:0006974: [BP] cellular response to DNA damage stimulus	0.0	0.0	0.0	0.0	25.528	0.0	0.0	0.0
GO:0006979: [BP] response to oxidative stress	144.234	219.048	455.718	149.104	1445.425	623.12	726.577	5.609
GO:0007049: [BP] cell cycle	707.215	1143.889	1606.582	626.454	6079.887	3071.444	3233.867	0.0
GO:0007059: [BP] chromosome segregation	218.68	320.109	464.577	230.414	2198.077	1070.069	920.88	0.0
GO:0007062: [BP] sister chromatid cohesion	36.538	42.348	77.673	32.355	326.577	149.84	127.097	0.0
GO:0007155: [BP] cell adhesion	117.632	152.33	216.779	106.7	813.261	359.363	508.832	0.0
GO:0007165: [BP] signal transduction	0.0	5.826	8.466	0.0	121.372	6.677	0.0	0.0
GO:0008026: [MF] ATP-dependent helicase activity	42.174	40.119	73.865	31.869	310.182	130.859	141.192	0.0
GO:0008033: [BP] tRNA processing	133.657	189.818	368.511	128.504	1418.602	616.029	668.5	0.0
GO:0008076: [CC] voltage-gated potassium channel complex	56.864	51.968	133.529	36.223	356.637	190.272	320.082	0.0
GO:0008080: [MF] N-acetyltransferase activity	0.0	0.0	0.0	0.0	13.334	0.0	0.0	0.0
GO:0008081: [MF] phosphoric diester hydrolase activity	0.0	0.0	0.0	0.0	28.161	13.553	0.0	0.0
GO:0008094: [MF] DNA-dependent ATPase activity	138.108	253.464	310.452	105.91	736.677	402.499	629.376	0.0
GO:0008097: [MF] 5S rRNA binding	0.0	14.16	0.0	13.829	110.634	19.798	30.188	0.0
GO:0008108: [MF] UDP-glucose:hexose-1-phosphate uridylyltransferase activity	0.0	0.0	0.0	0.0	15.261	9.836	0.0	0.0
GO:0008113: [MF] peptide-methionine (S)-S-oxide reductase activity	44.509	72.216	91.748	41.187	373.461	155.298	256.937	0.0
GO:0008121: [MF] ubiquinol-cytochrome-c reductase activity	0.0	0.0	0.0	0.0	0.0	10.709	15.537	0.0
GO:0008134: [MF] transcription factor binding	6.759	6.923	19.137	22.922	134.099	48.788	31.012	0.0
GO:0008137: [MF] NADH dehydrogenase (ubiquinone) activity	34.071	0.0	172.275	0.0	624.347	65.426	135.964	0.0
GO:0008138: [MF] protein tyrosine/serine/threonine phosphatase activity	0.0	0.0	0.0	0.0	11.952	8.596	0.0	0.0
GO:0008152: [BP] metabolic process	0.0	0.0	0.0	0.0	53.168	10.6	0.0	0.0
GO:0008168: [MF] methyltransferase activity	720.084	1081.861	1641.638	576.611	4662.679	2214.487	3066.265	0.0
GO:0008170: [MF] N-methyltransferase activity	65.572	85.865	153.994	49.237	626.306	283.763	239.125	0.0
GO:0008171: [MF] O-methyltransferase activity	0.0	0.0	0.0	0.0	14.959	10.901	0.0	0.0
GO:0008173: [MF] RNA methyltransferase activity	112.724	249.204	398.681	99.763	1051.681	524.021	816.875	0.0
GO:0008175: [MF] tRNA methyltransferase activity	52.514	89.426	110.488	63.059	464.276	248.334	250.837	0.0
GO:0008176: [MF] tRNA (guanine-N7-)-methyltransferase activity	50.154	54.255	133.719	26.284	384.189	219.565	162.709	0.0
GO:0008177: [MF] succinate dehydrogenase (ubiquinone) activity	0.0	0.0	24.347	0.0	185.083	0.0	0.0	0.0
GO:0008186: [MF] RNA-dependent ATPase activity	0.0	7.691	0.0	0.0	159.782	18.097	20.658	0.0
GO:0008198: [MF] ferrous iron binding	0.0	0.0	0.0	0.0	19.461	0.0	0.0	0.0
GO:0008199: [MF] ferric iron binding	0.0	16.912	0.0	0.0	115.091	38.211	28.921	0.0
GO:0008233: [MF] peptidase activity	335.869	619.604	899.038	307.582	2454.391	1306.176	1540.968	0.0
GO:0008234: [MF] cysteine-type peptidase activity	0.0	10.061	0.0	0.0	37.153	17.982	10.254	0.0
GO:0008235: [MF] metalloexopeptidase activity	5.429	0.0	9.853	0.0	121.739	32.721	30.18	0.0
GO:0008236: [MF] serine-type peptidase activity	357.246	535.261	671.21	298.529	1773.103	835.029	1468.495	0.0
