"","Taxonomic_ID","DirectSM_H4","DirectSM_H5","DirectSM_H6","DirectSM_H7","SM_H4","SM_H5","SM_H6","SM_H7","Superkingdom","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"392","535744",0,0,0,0,0,0,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Cronobacter","Cronobacter universalis"
"393","546874",8,0,0,0,2,0,0,0,"Bacteria",NA,"Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Friedmanniella","Friedmanniella sagamiharensis"
"394","585455",1,0,0,0,0,0,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Chromatiales",NA,"Thiohalobacter","Thiohalobacter thiocyanaticus"
"395","597456",35,31,92,21,93,13,63,5,"Eukaryota","Metazoa","Arthropoda","Insecta","Hymenoptera","Apidae","Habropoda","Habropoda laboriosa"
"396","610380",1,0,0,0,0,0,0,5,"Eukaryota","Metazoa","Arthropoda","Insecta","Hymenoptera","Formicidae","Harpegnathos","Harpegnathos saltator"
"397","653948",3,0,0,0,1,0,1,0,"Eukaryota",NA,NA,"Oomycota","Albuginales","Albuginaceae","Albugo","Albugo laibachii"
"398","655307",1,1,0,0,0,1,0,0,"Bacteria",NA,"Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","Neisseria sp. KEM232"
"399","661191",3,0,7,0,4,1,10,0,"Bacteria",NA,"Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Neokomagataea","Neokomagataea tanensis"
"400","665097",0,0,0,0,0,1,1,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Erwinia","Erwinia piriflorinigrans"
"401","665914",4,0,0,0,0,0,1,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Mixta","Mixta gaviniae"
"402","680683",3,0,0,0,0,0,0,5,"Eukaryota","Metazoa","Arthropoda","Insecta","Lepidoptera","Pyralidae","Amyelois","Amyelois transitella"
"403","684552",1,0,0,0,0,0,0,0,"Bacteria",NA,"Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Agrococcus","Agrococcus carbonis"
"404","688394",1,0,0,0,0,0,0,0,"Eukaryota","Fungi","Mucoromycota","Mucoromycetes","Mucorales","Lichtheimiaceae","Lichtheimia","Lichtheimia ramosa"
"405","691774",13,1,4,0,4,1,1,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Orobanchaceae","Neobartsia","Neobartsia pedicularoides"
"406","702115",1,0,0,0,0,0,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas arsenicoxydans"
"407","717740",1,0,0,0,1,0,0,0,"Eukaryota","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Debaryomycetaceae","Hyphopichia","Hyphopichia burtonii"
"408","743375",1,0,0,0,1,1,0,0,"Eukaryota","Metazoa","Arthropoda","Insecta","Hymenoptera","Vespidae","Polistes","Polistes dominula"
"409","863372",3,4,20,7,1,0,26,49,"Bacteria",NA,"Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Herbaspirillum","Herbaspirillum huttiense"
"410","885040",1,0,0,0,0,0,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter","Enterobacter soli"
"411","891974",6,0,0,3,7,0,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae",NA,"Plautia stali symbiont"
"412","929813",6,0,0,0,3,2,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Gibbsiella","Gibbsiella quercinecans"
"413","933131",3,0,0,0,0,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Lamiaceae","Salvia","Salvia dorisiana"
"414","935293",1,0,0,0,0,0,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Yersinia","Yersinia entomophaga"
"415","946334",1,0,0,0,0,0,0,0,"Bacteria",NA,"Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Actinoplanes","Actinoplanes sp. OR16"
"416","1071379",0,0,0,0,0,0,0,0,"Eukaryota","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Tetrapisispora","Tetrapisispora blattae"
"417","1076550",1,0,1,0,0,1,4,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea","Pantoea rwandensis"
"418","1100043",162628,10352,126480,778898,97153,12403,309587,1201991,"Viruses",NA,NA,NA,NA,NA,NA,"Apis mellifera filamentous virus"
"419","1108849",0,0,0,0,0,0,0,0,"Eukaryota","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium rubens"
"420","1196083",0,0,0,0,0,1,0,0,"Bacteria",NA,"Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Snodgrassella","Snodgrassella alvi"
"421","1196095",20,247,51,237,37,1602,38,16,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Orbales","Orbaceae","Gilliamella","Gilliamella apicola"
"422","1199245",1,0,0,0,0,0,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae",NA,"secondary endosymbiont of Ctenarytaina eucalypti"
"423","1209493",0,0,0,0,0,0,0,0,"Bacteria",NA,"Cyanobacteria",NA,"Synechococcales","Prochlorotrichaceae","Halomicronema","Halomicronema hongdechloris"
"424","1218493",9,38,3,9,17,59,5,5,"Bacteria",NA,"Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus kullabergensis"
"425","1218494",5,34,2,10,6,19,1,5,"Bacteria",NA,"Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus helsingborgensis"
"426","1218495",9,22,41,24,18,28,80,0,"Bacteria",NA,"Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Apilactobacillus","Lactobacillus apinorum"
"427","1218496",37,48,30,33,94,30,44,5,"Bacteria",NA,"Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus sp. Fhon2N"
"428","1219382",1,0,0,0,0,0,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","Acinetobacter nectaris"
"429","1239307",2296,1,3,2,1776,15,1,16,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Enterobacterales","Pectobacteriaceae","Sodalis","Sodalis praecaptivus"
"430","1267021",47,1467,117,337,95,5938,93,16,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Orbales","Orbaceae","Frischella","Frischella perrara"
"431","1273402",6,0,0,0,2,0,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Enterobacterales","Pectobacteriaceae","Sodalis","Sodalis-like endosymbiont of Philaenus spumarius"
"432","1278212",0,0,0,0,0,0,0,0,"Bacteria",NA,"Proteobacteria","Epsilonproteobacteria","Campylobacterales","Campylobacteraceae","Arcobacter","Arcobacter suis"
"433","1285595",0,0,0,0,0,0,0,0,"Viruses",NA,NA,NA,NA,"Hytrosaviridae","Muscavirus","Musca hytrovirus"
"434","1291283",11,0,0,3,2,0,1,5,"Eukaryota","Metazoa","Arthropoda","Insecta","Thysanoptera","Thripidae","Pezothrips","Pezothrips kellyanus"
"435","1331682",1,0,0,0,1,0,0,0,"Bacteria",NA,"Actinobacteria","Actinobacteria","Micrococcales","Dermabacteraceae","Brachybacterium","Brachybacterium ginsengisoli"
"436","1338689",8,0,0,0,2,0,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas sp. JY-Q"
"437","1365876",1,4,0,0,0,8,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Myrtales","Myrtaceae","Campomanesia","Campomanesia xanthocarpa"
"438","1367496",1,0,0,0,0,0,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter","Enterobacter sp. NRS-1"
"439","1411621",1,0,0,0,1,1,0,0,"Bacteria",NA,"Bacteroidetes","Cytophagia","Cytophagales","Hymenobacteraceae","Hymenobacter","Hymenobacter sedentarius"
"440","1463165",1,0,0,0,1,0,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella","Klebsiella quasipneumoniae"
"441","1484158",1,0,0,3,3,0,1,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea","Pantoea sp. PSNIH1"
"442","1486991",0,0,0,0,0,0,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Enterobacterales","Pectobacteriaceae","Sodalis","Candidatus Sodalis pierantonius"
"443","1495331",1,0,0,0,0,0,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas sp. WCS374"
"444","1499687",1,0,0,0,0,0,0,0,"Bacteria",NA,"Firmicutes","Bacilli","Bacillales","Planococcaceae","Planococcus","Planococcus massiliensis"
"445","1500686",1,0,0,0,0,0,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas sp. Os17"
"446","1510841",109,27,23,119,157,26,38,137,"Bacteria",NA,"Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Parasaccharibacter","Parasaccharibacter apium"
"447","1523415",6,1,0,0,2,0,1,0,"Bacteria",NA,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas sp. AAP5"
"448","1545702",4,10,1,9,2,11,1,0,"Bacteria",NA,"Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus sp. wkB8"
"449","1545728",1,0,0,0,0,0,0,0,"Bacteria",NA,"Actinobacteria","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium","Mycobacterium sp. EPa45"
"450","1549858",1,0,0,0,0,0,1,0,"Bacteria",NA,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas taxi"
"451","1573227",0,0,0,0,0,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Saxifragales","Saxifragaceae","Heuchera","Heuchera parviflora"
"452","1579979",1,0,0,0,0,0,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Chromatiales","Wenzhouxiangellaceae","Wenzhouxiangella","Wenzhouxiangella marina"
"453","1583341",1,0,0,0,1,0,1,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas cerasi"
"454","1609758",1,0,0,0,0,0,0,0,"Bacteria",NA,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium","Novosphingobium sp. P6W"
"455","1615494",5,2,5,9,12,0,14,27,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Mixta","Mixta intestinalis"
"456","1619313",91,7,17,7,111,3,28,16,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Erwinia","Erwinia gerundensis"
"457","1639133",648,0,1,0,405,3,1,5,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Citrobacter","Citrobacter portucalensis"
"458","1686310",22,66,31,128,28,1067,45,264,"Bacteria",NA,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Bartonellaceae","Bartonella","Bartonella apis"
"459","1703250",5,0,0,0,0,0,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Citrobacter","Citrobacter sp. CRE-46"
"460","1708541",0,0,0,0,0,0,0,0,"Eukaryota","Fungi","Basidiomycota","Wallemiomycetes","Wallemiales","Wallemiaceae","Wallemia","Wallemia mellicola"
"461","1718259",0,0,0,0,0,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Santalales","Balanophoraceae","Lophophytum","Lophophytum mirabile"
"462","1744888",5,1,0,0,2,0,1,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Caryophyllales","Nepenthaceae","Nepenthes","Nepenthes ventricosa x Nepenthes alata"
"463","1745854",1,0,0,0,0,0,0,0,"Bacteria",NA,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Ancylobacter","Ancylobacter pratisalsi"
"464","1746199",1,0,0,0,0,0,0,0,"Bacteria",NA,"Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Bordetella","Bordetella sp. N"
"465","1761016",1,0,0,0,0,0,0,0,"Bacteria",NA,"Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Paraburkholderia","Paraburkholderia caffeinilytica"
"466","1775880",1,1,0,0,2,0,0,0,"Bacteria",NA,"Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Glutamicibacter","Glutamicibacter mishrai"
"467","1778262",1,0,0,0,2,0,1,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Candidatus Doolittlea","Candidatus Doolittlea endobia"
"468","1785128",1,0,0,0,1,0,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","Acinetobacter lactucae"
"469","1795043",3,0,0,0,0,1,0,0,"Bacteria",NA,"Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia","Burkholderia sp. PAMC 26561"
"470","1795874",1,0,0,0,0,0,0,0,"Bacteria",NA,"Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia","Burkholderia sp. PAMC 28687"
"471","1809055",1,0,0,0,2,0,1,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","Acinetobacter sp. DUT-2"
"472","1827481",1,0,0,0,0,0,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter","Enterobacter sp. ODB01"
"473","1835702",3,0,0,0,0,0,0,0,"Eukaryota","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium arizonense"
"474","1857654",6,1,4,0,2,0,2,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Orobanchaceae","Castilleja","Castilleja paramensis"
"475","1891675",1,0,0,0,0,0,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea","Pantoea alhagi"
"476","1903714",1,0,1,0,0,0,1,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Taraxacum","Taraxacum sp. RHS-2016"
"477","1905288",20,0,1,0,29,10,1,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella","Klebsiella sp. LTGPAF-6F"
"478","1909732",1,0,0,0,1,0,0,0,"Bacteria",NA,"Actinobacteria","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Tessaracoccus","Tessaracoccus sp. T2.5-30"
"479","1914861",934,0,3,0,1022,0,1,5,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter","Enterobacter sp. SA187"
"480","1933880",1,1,0,0,0,0,0,0,"Bacteria",NA,"Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Glutamicibacter","Glutamicibacter halophytocola"
"481","2018007",1,0,1,0,1,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Vitales","Vitaceae","Vitis","Vitis riparia x Vitis cinerea"
"482","2018305",1,0,0,0,0,0,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella","Shewanella bicestrii"
"483","2026720",1,0,0,0,0,0,0,0,"Bacteria",NA,"Candidatus Saccharibacteria",NA,NA,NA,NA,"Candidatus Saccharibacteria bacterium"
"484","2027919",3,0,0,0,3,1,1,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter","Enterobacter cloacae complex sp."
"485","2029986",3,0,0,0,2,0,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella","Shewanella sp. WE21"
"486","2057025",1,0,0,0,2,0,0,0,"Bacteria",NA,"Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Spirosoma","Spirosoma pollinicola"
"487","2059264",4,0,0,0,2,0,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella","Shewanella sp. Pdp11"
"488","2070539",1,0,0,0,3,1,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria",NA,NA,NA,"Gammaproteobacteria bacterium ESL0073"
"489","2079596",1,0,0,0,1,0,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","Acinetobacter sp. SWBY1"
"490","2080419",1,0,0,0,0,0,0,0,"Bacteria",NA,"Deinococcus-Thermus","Deinococci","Deinococcales","Deinococcaceae","Deinococcus","Deinococcus sp. NW-56"
"491","2082949",1,0,0,0,0,0,0,0,"Bacteria",NA,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylobacteriaceae","Microvirga","Microvirga sp. 17 mud 1-3"
"492","2126069",3,0,1,0,1,0,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas sp. LBUM920"
"493","2126321",1,0,0,0,0,1,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Nissabacter","Nissabacter sp. SGAir0207"
"494","2136182",1,0,0,0,1,0,0,16,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","Acinetobacter cumulans"
"495","2153385",1,0,0,0,1,0,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Lelliottia","Lelliottia sp. WB101"
"496","2170413",270,516,1308,451,1059,599,1674,93,"Viruses",NA,"Uroviricota","Caudoviricetes","Caudovirales","Siphoviridae",NA,"Siphoviridae sp."
"497","2171755",1,0,0,2,0,0,0,0,"Bacteria",NA,"Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA,"Rhodobacteraceae bacterium BAR1"
"498","2172029",1,0,0,0,0,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Lamiaceae","Teucrium","Teucrium mascatense"
"499","2202564",34,208,185,140,56,82,114,5,"Viruses",NA,"Uroviricota","Caudoviricetes","Caudovirales","Myoviridae",NA,"Myoviridae sp."
"500","2249431",0,0,0,0,0,1,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Orobanchaceae","Aphyllon","Aphyllon epigalium"
"501","2267679",15,0,0,0,1,1,0,0,"Viruses","Pararnavirae","Artverviricota","Revtraviricetes","Ortervirales","Caulimoviridae",NA,"Pinus nigra virus 1"
"502","2315217",1,0,2,0,0,0,1,0,"Viruses",NA,"Uroviricota","Caudoviricetes","Caudovirales","Siphoviridae",NA,"Serratia phage JS26"
"503","2419772",4,3,9,5,7,6,13,0,"Bacteria",NA,"Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus sp. BHWM-4"
"504","2447890",4,0,0,0,5,0,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Serratia","Serratia sp. 1D1416"
"505","2487345",171,69,310,123,451,183,779,93,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Tatumella","Tatumella sp. TA1"
"506","2488567",4,0,0,0,1,0,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella","Klebsiella sp. FDAARGOS_511"
"507","2499074",10,0,0,0,5,0,0,0,"Viruses",NA,"Uroviricota","Caudoviricetes","Caudovirales","Siphoviridae",NA,"Pantoea phage vB_PagS_MED16"
"508","2500547",4,0,1,0,19,0,1,0,"Bacteria",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Apibacter","Apibacter raozihei"
"509","2582905",1,0,0,0,0,0,0,0,"Bacteria",NA,"Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides","Nocardioides sp. S-1144"
"510","2583577",15,1,0,3,7,0,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Raoultella","Raoultella sp. NCTC 9189"
"511","2588708",1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"512","2591635",3,0,0,0,3,0,0,0,"Bacteria",NA,"Proteobacteria","Alphaproteobacteria","Rickettsiales","Anaplasmataceae","Wolbachia","Wolbachia endosymbiont of Carposina sasakii"
"513","2603276",73,0,0,0,15,0,0,5,"Bacteria",NA,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylobacteriaceae","Methylobacterium","Methylobacterium sp. WL1"
"514","2605424",1,0,0,0,0,0,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas sp. J380"
"515","2609257",1,0,0,0,0,0,0,0,"Bacteria",NA,"Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Rathayibacter","Rathayibacter sp. VKM Ac-2804"
"516","2650775",1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"517","2676441",78,39,29,147,77,35,45,148,"Bacteria",NA,"Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Bombella","Bombella sp. ESL0368"
"518","2692756",1,0,4,0,0,0,1,0,"Bacteria",NA,"Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus sp. P38"
"519","2694930",1,0,0,0,0,0,0,0,"Bacteria",NA,"Bacteroidetes","Cytophagia","Cytophagales","Hymenobacteraceae","Pontibacter","Pontibacter pudoricolor"
"520","2714935",1,0,0,0,0,0,0,5,"Bacteria",NA,"Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Leucobacter","Leucobacter sp. HDW9C"
"521","2721246",1,0,0,0,0,0,0,0,"Bacteria",NA,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces sp. S1D4-11"
"522","9",0,3,1,0,1,0,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Buchnera","Buchnera aphidicola"
"523","72",0,0,0,0,0,0,0,0,"Bacteria",NA,"Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Simonsiella","Simonsiella muelleri"
"524","271",0,0,0,0,0,0,0,0,"Bacteria",NA,"Deinococcus-Thermus","Deinococci","Thermales","Thermaceae","Thermus","Thermus aquaticus"
"525","274",0,4,0,0,0,0,0,0,"Bacteria",NA,"Deinococcus-Thermus","Deinococci","Thermales","Thermaceae","Thermus","Thermus thermophilus"
"526","277",0,0,0,0,0,0,0,0,"Bacteria",NA,"Deinococcus-Thermus","Deinococci","Thermales","Thermaceae","Meiothermus","Meiothermus ruber"
"527","280",0,0,0,0,0,0,0,0,"Bacteria",NA,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Xanthobacter","Xanthobacter autotrophicus"
"528","293",0,1,0,0,0,1,0,0,"Bacteria",NA,"Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas","Brevundimonas diminuta"
"529","297",0,162,0,0,0,2,0,0,"Bacteria",NA,"Proteobacteria","Hydrogenophilalia","Hydrogenophilales","Hydrogenophilaceae","Hydrogenophilus","Hydrogenophilus thermoluteolus"
"530","301",0,2,0,0,0,0,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas oleovorans"
"531","329",0,0,0,2,0,0,0,0,"Bacteria",NA,"Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Ralstonia","Ralstonia pickettii"
"532","339",0,3,1,0,0,2,4,5,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Xanthomonas","Xanthomonas campestris"
"533","396",0,1,0,0,0,0,0,0,"Bacteria",NA,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Rhizobium","Rhizobium phaseoli"
"534","435",0,1,0,0,1,0,1,0,"Bacteria",NA,"Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Acetobacter","Acetobacter aceti"
"535","484",0,3,0,0,0,0,0,0,"Bacteria",NA,"Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","Neisseria flavescens"
"536","488",0,23,1,0,1,4,0,16,"Bacteria",NA,"Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","Neisseria mucosa"
"537","495",0,7,0,0,0,0,0,0,"Bacteria",NA,"Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","Neisseria elongata"
"538","511",0,1,0,0,1,0,0,0,"Bacteria",NA,"Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Alcaligenes","Alcaligenes faecalis"
"539","529",0,2,1,7,1,0,0,0,"Bacteria",NA,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Brucellaceae","Ochrobactrum","Ochrobactrum anthropi"
"540","552",0,1,6,7,1,1,13,5,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Erwinia","Erwinia amylovora"
"541","554",0,1,0,0,0,0,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Enterobacterales","Pectobacteriaceae","Pectobacterium","Pectobacterium carotovorum"
"542","666",0,1,0,0,0,0,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio cholerae"
"543","727",0,1,0,0,0,0,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Haemophilus","Haemophilus influenzae"
"544","729",0,21,4,2,0,3,1,11,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Haemophilus","Haemophilus parainfluenzae"
"545","732",0,3,0,0,0,0,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Aggregatibacter","Aggregatibacter aphrophilus"
"546","827",0,2,0,0,0,0,0,0,"Bacteria",NA,"Proteobacteria","Epsilonproteobacteria","Campylobacterales","Campylobacteraceae","Campylobacter","Campylobacter ureolyticus"
